trade_date,ticker,ticker_name,sector,industry,open_price,high_price,low_price,close_price,volume,daily_return
2025-10-17,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,250.75999450683594,254.22000122070312,247.80999755859375,253.3000030517578,29671600,0.007317252401032315
2025-10-20,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,254.69000244140625,257.3299865722656,254.22999572753906,256.54998779296875,22350200,0.012830575215377449
2025-10-21,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,254.74000549316406,254.8800048828125,244.14999389648438,250.4600067138672,47312100,-0.023737990133977593
2025-10-22,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,254.3699951171875,256.3599853515625,249.2899932861328,251.69000244140625,35029400,0.004910946636459412
2025-10-23,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,252.97999572753906,255.0399932861328,251.85000610351562,253.0800018310547,19901400,0.005522664294033808
2025-10-24,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,256.5799865722656,261.67999267578125,255.32000732421875,259.9200134277344,28655100,0.027027072653673212
2025-10-27,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,264.82000732421875,270.1400146484375,264.2799987792969,269.2699890136719,35235200,0.03597251116846789
2025-10-28,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,269.69000244140625,270.7300109863281,266.5,267.4700012207031,29738600,-0.006684695162509802
2025-10-29,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,267.75,275.3399963378906,267.6700134277344,274.57000732421875,43580300,0.026545055786114213
2025-10-30,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,291.5899963378906,291.5899963378906,280.05999755859375,281.4800109863281,74876000,0.025166636842274936
2025-10-31,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,283.2099914550781,286.0,277.0299987792969,281.19000244140625,39267900,-0.0010302988972668015
2025-11-03,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,282.17999267578125,285.5299987792969,279.79998779296875,283.7200012207031,29786000,0.008997470597568835
2025-11-04,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,276.75,281.2699890136719,276.260009765625,277.5400085449219,30078400,-0.021782012720963917
2025-11-05,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,278.8699951171875,286.4200134277344,277.3399963378906,284.30999755859375,31010300,0.024392839969867186
2025-11-06,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,285.3299865722656,288.3500061035156,281.1400146484375,284.75,37173600,0.0015476150862951954
2025-11-07,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,283.2099914550781,283.7799987792969,275.19000244140625,278.8299865722656,34479600,-0.02079021396921643
2025-11-10,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,284.4200134277344,290.79998779296875,282.8599853515625,290.1000061035156,29557300,0.040418965226070025
2025-11-11,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,287.75,291.9200134277344,287.32000732421875,291.30999755859375,19842100,0.00417094598283585
2025-11-12,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,291.67999267578125,292.010009765625,283.69000244140625,286.7099914550781,24829900,-0.015790759472957605
2025-11-13,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,282.3399963378906,282.8399963378906,277.239990234375,278.57000732421875,29494000,-0.028391002662824016
2025-11-14,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,271.4100036621094,278.55999755859375,270.70001220703125,276.4100036621094,31647200,-0.007753898859597652
2025-11-17,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,285.7799987792969,293.95001220703125,283.57000732421875,285.0199890136719,52670200,0.031149326136862943
2025-11-18,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,287.9200134277344,288.79998779296875,278.20001220703125,284.2799987792969,49158700,-0.002596274868074233
2025-11-19,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,287.1600036621094,303.80999755859375,286.6300048828125,292.80999755859375,68198900,0.03000562408866192
2025-11-20,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,304.5400085449219,306.4200134277344,288.6700134277344,289.45001220703125,62025200,-0.011474967998284069
2025-11-21,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,296.4200134277344,303.9200134277344,293.8500061035156,299.6600036621094,74137700,0.035273764119848616
2025-11-24,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,311.1300048828125,319.4800109863281,309.6000061035156,318.5799865722656,85165100,0.06313816551737772
2025-11-25,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,326.2099914550781,328.8299865722656,317.6499938964844,323.44000244140625,88632100,0.015255245382585159
2025-11-26,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,320.67999267578125,324.5,316.7900085449219,319.95001220703125,51373400,-0.010790224486865174
2025-11-28,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,323.3699951171875,326.8500061035156,316.7900085449219,320.17999267578125,26018600,0.0007188012501189167
2025-12-01,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,317.70001220703125,319.8500061035156,313.8900146484375,314.8900146484375,41183000,-0.016521888151520003
2025-12-02,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,316.739990234375,318.3800048828125,313.9100036621094,315.80999755859375,35854700,0.0029216007728392057
2025-12-03,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,315.8900146484375,321.5799865722656,314.1000061035156,319.6300048828125,41838300,0.012095903719799184
2025-12-04,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,322.2300109863281,322.3599853515625,314.70001220703125,317.6199951171875,31240900,-0.00628855155936292
2025-12-05,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,319.489990234375,323.1600036621094,319.1700134277344,321.2699890136719,28851700,0.011491700625263501
2025-12-08,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,320.04998779296875,320.44000244140625,311.2200012207031,313.7200012207031,33909400,-0.023500445267694903
2025-12-09,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,312.3699951171875,317.989990234375,311.8999938964844,317.0799865722656,30194000,0.010710140693894532
2025-12-10,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,315.8299865722656,321.30999755859375,314.67999267578125,320.2099914550781,33428900,0.009871341665706579
2025-12-11,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,320.0799865722656,321.1199951171875,308.6000061035156,312.42999267578125,42353700,-0.024296552221695134
2025-12-12,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,313.70001220703125,314.8699951171875,305.55999755859375,309.2900085449219,35940200,-0.010050200699258216
2025-12-15,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,311.32000732421875,311.4200134277344,304.8800048828125,308.2200012207031,29151900,-0.003459559942633361
2025-12-16,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,304.95001220703125,310.7699890136719,302.5899963378906,306.57000732421875,30585000,-0.005353299234149622
2025-12-17,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,308.010009765625,308.0899963378906,296.1199951171875,296.7200012207031,43930400,-0.03212971219685745
2025-12-18,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,301.7200012207031,303.9599914550781,299.2300109863281,302.4599914550781,33518000,0.019344803891752305
2025-12-19,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,301.7300109863281,307.25,300.9700012207031,307.1600036621094,59943200,0.015539285656990032
2025-12-22,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,309.8800048828125,310.1300048828125,305.29998779296875,309.7799987792969,26429900,0.008529740480370585
2025-12-23,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,309.6300048828125,314.94000244140625,309.32000732421875,314.3500061035156,25478700,0.014752428633956649
2025-12-24,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,314.7699890136719,315.0799865722656,311.9200134277344,314.0899963378906,10097400,-0.0008271345970306543
2025-12-26,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,314.4800109863281,315.0899963378906,312.2799987792969,313.510009765625,10899000,-0.0018465617467220419
2025-12-29,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,311.3699951171875,314.0199890136719,310.6199951171875,313.55999755859375,19621800,0.00015944560432412658
2025-12-30,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,312.5,316.95001220703125,312.4599914550781,313.8500061035156,17380900,0.0009248901236762475
2025-12-31,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,312.8500061035156,314.5799865722656,311.44000244140625,313.0,16377700,-0.0027083195379491443
2026-01-02,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,316.8999938964844,322.5,310.3299865722656,315.1499938964844,32009400,0.006868990084614612
2026-01-05,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,317.6600036621094,319.0199890136719,314.6300048828125,316.5400085449219,30195600,0.00441064469413921
2026-01-06,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,316.3999938964844,320.94000244140625,311.7799987792969,314.3399963378906,31212100,-0.006950186856771512
2026-01-07,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,314.3599853515625,326.1499938964844,314.19000244140625,321.9800109863281,35104400,0.024304939675017012
2026-01-08,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,328.9700012207031,330.32000732421875,321.5,325.44000244140625,31896100,0.010745982163548273
2026-01-09,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,327.0899963378906,330.8299865722656,325.79998779296875,328.57000732421875,26214200,0.00961776321082719
2026-01-12,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,325.79998779296875,334.0400085449219,325.0,331.8599853515625,33923900,0.010013019916627286
2026-01-13,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,334.95001220703125,340.489990234375,333.6199951171875,335.9700012207031,33517600,0.012384788918695877
2026-01-14,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,335.05999755859375,336.5199890136719,330.4800109863281,335.8399963378906,28525600,-0.0003869538421291674
2026-01-15,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,337.6499938964844,337.69000244140625,330.739990234375,332.7799987792969,28442400,-0.009111474487735083
2026-01-16,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,334.4100036621094,334.6499938964844,327.70001220703125,330.0,40341600,-0.008353863782362136
2026-01-20,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,320.8699951171875,327.7300109863281,320.42999267578125,322.0,35361000,-0.024242424242424288
2026-01-21,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,320.9200134277344,332.4800109863281,319.3500061035156,328.3800048828125,35386600,0.01981367976028725
2026-01-22,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,334.45001220703125,335.1499938964844,328.75,330.5400085449219,26253600,0.006577756349325226
2026-01-23,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,332.489990234375,333.69000244140625,327.45001220703125,327.92999267578125,27280000,-0.00789621770940907
2026-01-26,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,327.80999755859375,335.8399963378906,327.0,333.260009765625,26042100,0.016253521205403798
2026-01-27,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,335.3699951171875,337.9100036621094,333.4800109863281,334.54998779296875,21636200,0.003870785541448374
2026-01-28,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,336.05999755859375,337.5400085449219,331.94000244140625,336.010009765625,27434400,0.004364136977819122
2026-01-29,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,340.29998779296875,342.2900085449219,326.5400085449219,338.25,39785600,0.006666439002628088
2026-01-30,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,340.0,340.0,332.2900085449219,338.0,31024000,-0.0007390983000739038
2026-02-02,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,336.2200012207031,344.8299865722656,335.6300048828125,343.69000244140625,32006100,0.016834326749722628
2026-02-03,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,347.3399963378906,349.0,337.4700012207031,339.7099914550781,36506700,-0.011580234973540326
2026-02-04,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,342.9599914550781,343.30999755859375,328.5199890136719,333.0400085449219,70618400,-0.019634344228695588
2026-02-05,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,312.2200012207031,332.69000244140625,306.4599914550781,331.25,88205800,-0.0053747552816328925
2026-02-06,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,327.17999267578125,330.3800048828125,319.9200134277344,322.8599853515625,56380500,-0.02532834610849055
2026-02-09,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,320.92999267578125,327.70001220703125,317.260009765625,324.32000732421875,39640100,0.004522152136835489
2026-02-10,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,320.9700012207031,321.6700134277344,314.6099853515625,318.5799865722656,39170000,-0.017698632900605804
2026-02-11,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,318.9700012207031,321.05999755859375,309.6600036621094,310.9599914550781,45406400,-0.023918624641724007
2026-02-12,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,312.0899963378906,316.239990234375,307.20001220703125,309.0,47761300,-0.0063030341810427215
2026-02-13,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,307.7300109863281,308.6300048828125,303.7099914550781,305.7200012207031,38499700,-0.010614882780896062
2026-02-17,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,300.0400085449219,304.44000244140625,296.25,302.0199890136719,39247600,-0.012102617402386273
2026-02-18,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,302.0899963378906,305.3800048828125,301.25,303.3299865722656,28482100,0.004337453169480199
2026-02-19,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,301.82000732421875,305.4700012207031,300.0400085449219,302.8500061035156,25834400,-0.0015823706524170644
2026-02-20,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,304.32000732421875,316.5,303.8999938964844,314.9800109863281,53210800,0.04005284675036913
2026-02-23,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,319.04998779296875,319.5199890136719,309.8699951171875,311.489990234375,31423000,-0.011080134072713022
2026-02-24,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,310.5199890136719,312.2699890136719,305.92999267578125,310.8999938964844,25615600,-0.0018941101042980746
2026-02-25,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,312.05999755859375,313.6400146484375,309.44000244140625,312.8999938964844,29963600,0.006432936761864072
2026-02-26,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,312.6400146484375,313.1400146484375,302.3500061035156,307.3800048828125,36431200,-0.01764138421651118
2026-02-27,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,304.1400146484375,312.3699951171875,303.79998779296875,311.760009765625,44640600,0.014249478864060583
2026-03-02,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,303.2300109863281,308.489990234375,301.29998779296875,306.5199890136719,34790200,-0.016807866909846703
2026-03-03,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,298.5899963378906,303.94000244140625,296.7099914550781,303.5799865722656,35497000,-0.009591552090506994
2026-03-04,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,302.8900146484375,305.4700012207031,300.75,303.1300048828125,29536200,-0.0014822508378562471
2026-03-05,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,303.0400085449219,303.29998779296875,297.989990234375,300.8800048828125,35752300,-0.0074225578588626995
2026-03-06,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,296.0899963378906,300.5299987792969,295.17999267578125,298.5199890136719,25576900,-0.007843711216568905
2026-03-09,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,294.3599853515625,306.79998779296875,294.0799865722656,306.3599853515625,29312100,0.02626288565732038
2026-03-10,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,306.1700134277344,309.510009765625,305.57000732421875,307.0400085449219,23239700,0.002219686727622072
2026-03-11,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,306.75,311.4200134277344,305.9200134277344,308.70001220703125,24125700,0.0054064734754804
2026-03-12,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,306.82000732421875,308.94000244140625,301.0299987792969,303.54998779296875,24928300,-0.016682942048633964
2026-03-13,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,307.010009765625,307.69000244140625,300.44000244140625,302.2799987792969,23693100,-0.004183788716005665
2026-03-16,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,304.3500061035156,306.489990234375,303.0199890136719,305.55999755859375,23519700,0.010850862751563328
2026-03-17,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,305.8599853515625,311.4200134277344,305.5,310.9200134277344,21955200,0.01754161510658081
2026-03-18,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,309.2699890136719,312.4700012207031,306.92999267578125,307.69000244140625,20009800,-0.010388559265513075
2026-03-19,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,304.010009765625,308.05999755859375,302.3500061035156,307.1300048828125,25075800,-0.0018200057010314685
2026-03-20,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,305.4599914550781,306.0,298.2699890136719,301.0,44364100,-0.019958990607744198
2026-03-23,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,302.1099853515625,305.9800109863281,300.92999267578125,302.05999755859375,29326900,0.00352158657340107
2026-03-24,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,299.20001220703125,299.9200134277344,290.3299865722656,290.44000244140625,36864300,-0.03846916245483134
2026-03-25,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,293.44000244140625,296.0,289.239990234375,290.92999267578125,29460700,0.0016870618036641805
2026-03-26,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,287.9100036621094,287.95001220703125,278.5,280.9200134277344,39080600,-0.034406831540405025
2026-03-27,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,277.2799987792969,279.3699951171875,273.95001220703125,274.3399963378906,35890600,-0.023423098303163248
2026-03-30,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,276.4200134277344,277.0899963378906,272.1099853515625,273.5,35141200,-0.0030618806922197983
2026-03-31,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,278.0400085449219,288.0799865722656,277.0899963378906,287.55999755859375,43875400,0.05140766931844154
2026-04-01,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,290.8399963378906,300.5199890136719,290.4100036621094,297.3900146484375,37684500,0.03418422998087833
2026-04-02,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,290.69000244140625,298.0799865722656,289.45001220703125,295.7699890136719,21666500,-0.005447478243950976
2026-04-06,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,295.8699951171875,300.6199951171875,295.17999267578125,299.989990234375,16945500,0.014267847913765452
2026-04-07,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,302.7300109863281,305.6300048828125,297.7200012207031,305.4599914550781,23205400,0.01823394579408988
2026-04-08,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,320.45001220703125,322.0799865722656,315.0199890136719,317.32000732421875,33547100,0.03882674065642666
2026-04-09,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,315.9100036621094,319.5400085449219,311.05999755859375,318.489990234375,23739200,0.0036870757694167366
2026-04-10,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,320.0199890136719,321.8299865722656,316.32000732421875,317.239990234375,19152600,-0.0039247701288198655
2026-04-13,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,317.1400146484375,321.6300048828125,315.4700012207031,321.30999755859375,18866400,0.012829427088343559
2026-04-14,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,324.7900085449219,333.2900085449219,323.75,332.9100036621094,27721400,0.03610222586180267
2026-04-15,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,332.8900146484375,337.4800109863281,330.8999938964844,337.1199951171875,24918800,0.012646034690357633
2026-04-16,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,338.75,339.8800048828125,334.5199890136719,336.0199890136719,20541500,-0.0032629512323445464
2026-04-17,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,337.6499938964844,342.32000732421875,336.239990234375,341.67999267578125,25581900,0.016844246911391636
2026-04-20,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,340.760009765625,341.3999938964844,336.6099853515625,337.4200134277344,18784200,-0.012467745666598473
2026-04-21,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,337.69000244140625,339.3399963378906,331.3500061035156,332.2900085449219,23123800,-0.015203617683191117
2026-04-22,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,337.0199890136719,339.82000732421875,335.1700134277344,339.32000732421875,20293000,0.02115621474771645
2026-04-23,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,341.17999267578125,341.9599914550781,336.17999267578125,338.8900146484375,18650300,-0.0012672187507363208
2026-04-24,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,338.7300109863281,345.2699890136719,335.3900146484375,344.3999938964844,26426100,0.016258901147509164
2026-04-27,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,345.9800109863281,353.17999267578125,342.7300109863281,350.3399963378906,28576900,0.017247394154111362
2026-04-28,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,348.54998779296875,352.4200134277344,346.1199951171875,349.7799987792969,27824100,-0.0015984402707296397
2026-04-29,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,347.57000732421875,355.7900085449219,344.2099914550781,349.94000244140625,35376300,0.000457440856160396
2026-04-30,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,374.07000732421875,385.8399963378906,365.82000732421875,384.79998779296875,72040000,0.09961703465838956
2026-05-01,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,381.6300048828125,386.760009765625,379.04998779296875,385.69000244140625,30105200,0.0023129279539280123
2026-05-04,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,385.6300048828125,387.3800048828125,379.7900085449219,383.25,26298600,-0.006326330539970226
2026-05-05,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,386.2300109863281,392.82000732421875,384.0199890136719,388.42999267578125,23878600,0.013515962624347733
2026-05-06,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,394.25,399.8500061035156,392.760009765625,398.0400085449219,31308500,0.024740663827064413
2026-05-07,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,399.9200134277344,400.1000061035156,392.67999267578125,397.989990234375,24433500,-0.0001256615151068452
2026-05-08,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,397.0,402.0,396.3599853515625,400.79998779296875,21461800,0.00706047294540979
2026-05-11,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,393.6499938964844,397.44000244140625,388.4700012207031,388.6400146484375,30753700,-0.030339255276655375
2026-05-12,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,387.3399963378906,388.5199890136719,382.7699890136719,387.3500061035156,26017500,-0.0033192890497619754
2026-05-13,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,385.6000061035156,403.70001220703125,385.0,402.6199951171875,28144600,0.03942168264634316
2026-05-14,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,397.2799987792969,402.92999267578125,395.8399963378906,401.07000732421875,21136700,-0.0038497536430539547
2026-05-15,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,396.32000732421875,399.5400085449219,393.17999267578125,396.7799987792969,20309700,-0.01069640827431384
2026-05-18,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,395.69000244140625,408.6099853515625,394.5299987792969,396.94000244140625,26837200,0.00040325536216956337
2026-05-19,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,396.9599914550781,397.1499938964844,386.1099853515625,387.6600036621094,39545700,-0.023378844969566215
2026-05-20,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,387.70001220703125,393.8599853515625,382.8999938964844,388.9100036621094,31744400,0.0032244750250003396
2026-05-21,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,385.70001220703125,392.5,383.0199890136719,387.6600036621094,24852800,-0.0032141112036964126
2026-05-22,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,387.3500061035156,388.739990234375,381.7699890136719,382.9700012207031,20442100,-0.012098236591603917
2026-05-26,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,384.510009765625,389.260009765625,382.6000061035156,388.8800048828125,27747400,0.015432027686950622
2026-05-27,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,386.6700134277344,393.8800048828125,385.8999938964844,388.8299865722656,23087300,-0.00012862145113878842
2026-05-28,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,388.0,391.8699951171875,385.1600036621094,390.1300048828125,24357500,0.003343410630458843
2026-05-29,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,385.239990234375,385.239990234375,378.4599914550781,380.3399963378906,44415800,-0.025094220958120417
2026-06-01,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,376.5199890136719,378.55999755859375,373.5199890136719,376.3699951171875,28672100,-0.010438032441837164
2026-06-02,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,366.5899963378906,373.5400085449219,358.44000244140625,361.8500061035156,50412300,-0.03857902915228639
2026-06-03,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,362.0299987792969,366.45001220703125,358.0799865722656,358.989990234375,55441600,-0.007903871275111829
2026-06-04,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,358.8999938964844,373.25,358.2099914550781,372.19000244140625,44055500,0.03676986146163386
2026-06-05,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,366.3399963378906,372.0799865722656,364.1199951171875,368.5299987792969,37471200,-0.009833696870150566
2026-06-08,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,365.17999267578125,366.20001220703125,360.5299987792969,363.30999755859375,27942500,-0.014164386177498822
2026-06-09,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,367.0899963378906,372.0799865722656,357.29998779296875,364.260009765625,29535100,0.002614880442088685
2026-06-10,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,363.19000244140625,368.55999755859375,355.20001220703125,356.3800048828125,32357100,-0.021632912402002935
2026-06-11,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,355.92999267578125,358.79998779296875,346.3599853515625,357.7699890136719,35538200,0.003900286525099661
2026-06-12,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,362.6199951171875,366.57000732421875,354.94000244140625,359.67999267578125,24704600,0.005338635773713296
2026-06-15,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,367.92999267578125,372.989990234375,366.54998779296875,369.3500061035156,27727500,0.02688504677670811
2026-06-16,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,369.6000061035156,376.0,367.05999755859375,373.25,24876100,0.010559073594251789
2026-06-17,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,369.1300048828125,372.3299865722656,362.0199890136719,363.7900085449219,24543600,-0.0253449201743553
2026-06-18,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,365.75,369.4800109863281,358.6700134277344,368.0299987792969,44470100,0.011655048612615904
2026-06-22,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,357.95001220703125,358.9200134277344,341.7200012207031,349.67999267578125,52814800,-0.04986008250517615
